Day of Start Time,Location Name,Shift Name,Calculated OEE,Avg. Availability,Avg. Performance,Avg. Quality,Down Seconds,Out Count,Target,Theoretical Quantity
18-Mar-20,Packing Line 01,1st,51.90%,0.97577713,0.532980995,0.99870018,300,4610,0.600000038,8875.7168
19-Mar-20,Packing Line 01,1st,54.00%,0.82331501,0.786447334,0.998123665,14591,20556.98486,1.200000114,38100.492
20-Mar-20,Packing Line 01,1st,67.20%,0.965397059,0.524892298,0.664742203,4031,23604.99316,1.800000153,35135.418
21-Mar-20,Packing Line 01,1st,61.30%,0.940267919,0.629957657,0.994818827,7139,22638.02783,1.800000191,36956.289
22-Mar-20,Packing Line 01,1st,59.30%,0.9162898,0.7361247,0.994523036,6953,22470.04883,1.800000114,37916.891
23-Mar-20,Packing Line 01,1st,76.00%,1,0.763299522,0.996516914,0,13257.01416,1.200000076,17452.469
24-Mar-20,Packing Line 01,1st,60.60%,0.944460068,0.687541733,0.997734032,4466,21350.98486,1.200000153,35233.234
25-Mar-20,Packing Line 01,1st,64.20%,0.941691208,0.683139114,0.998745193,2452,19102.99414,0.600000038,29732.336
26-Mar-20,Packing Line 01,1st,61.50%,0.934488869,0.716425667,0.999124565,4800,19418.89746,1.200000076,31555.107
27-Mar-20,Packing Line 01,1st,66.70%,0.954568863,0.745042877,0.998038025,1830,19417.99805,1.200000114,29121.309
28-Mar-20,Packing Line 01,1st,56.90%,0.899779625,0.690285187,0.99864399,5605,20075.99316,1.200000076,35303.566
29-Mar-20,Packing Line 01,1st,77.90%,0.954152641,0.809681358,0.997347298,1199,7534.999985,1.200000076,9666.6562
30-Mar-20,Packing Line 01,1st,87.10%,1,0.872767105,0.994679985,0,15609.00781,1.2,17925.816
31-Mar-20,Packing Line 01,1st,68.90%,0.951160469,0.748830948,1,2448,24451.90137,1.200000076,35468.191
1-Apr-20,Packing Line 01,1st,81.20%,0.971703911,0.839564552,1,676,13903.99902,1.200000114,17122.637
2-Apr-20,Packing Line 01,1st,84.20%,0.956289978,0.917225647,1,907,12170.99854,1.2,14447.611
3-Apr-20,Packing Line 01,1st,82.10%,0.972495575,0.775061035,1,900,10944.99451,1.200000076,13337.395
6-Apr-20,Packing Line 01,1st,78.40%,1,0.784264297,1,0,12739.00391,0.600000076,16243.255
8-Apr-20,Packing Line 01,1st,71.70%,0.902514877,0.794734192,1,2101,11089,0.600000038,15460.236
9-Apr-20,Packing Line 01,1st,55.80%,0.628775368,0.886935806,1,9882,10545.99707,0.599999962,18910.365
10-Apr-20,Packing Line 01,1st,84.70%,0.94115387,0.899832458,1,919,9258.016602,0.600000038,10931.9
2-Jan-20,Packing Line 02,3rd,75.40%,0.962504349,0.783753738,1,981,13923,0.600000038,18456.549
3-Jan-20,Packing Line 02,3rd,87.30%,0.941415939,0.927371597,1,1511,15664.99902,0.599999962,17943
4-Jan-20,Packing Line 02,3rd,65.10%,0.835298233,0.779909897,1,3786,10480.97266,0.600000076,16088.501
6-Jan-20,Packing Line 02,3rd,58.70%,1,0.586576233,1,0,10745,0.600000038,18318.164
7-Jan-20,Packing Line 02,3rd,88.80%,0.999031448,0.889152832,1,25,16042.99707,0.600000153,18060.506
8-Jan-20,Packing Line 02,3rd,82.90%,1,0.829315338,1,0,15468.99805,0.600000038,18652.734
9-Jan-20,Packing Line 02,3rd,72.40%,0.997230453,0.725975876,1,73,13081.99902,0.600000076,18069.926
10-Jan-20,Packing Line 02,3rd,68.30%,0.875736389,0.780370331,1,2932,11106.00098,0.599999962,16251.13
11-Jan-20,Packing Line 02,3rd,102.90%,0.981606369,0.822927113,1,540,12217.00189,1.200000076,11866.967
13-Jan-20,Packing Line 02,3rd,65.30%,1,0.655861874,1,0,9896.002441,1.200000076,15160.199
14-Jan-20,Packing Line 02,3rd,61.60%,0.876405716,0.703114777,1,3330,11815,0.600000038,19173.541
15-Jan-20,Packing Line 02,3rd,77.10%,0.880546875,0.875095215,1,3093,13963.99902,0.600000038,18121.828
16-Jan-20,Packing Line 02,3rd,65.70%,0.89850296,0.731754684,1,2400,10743.99707,0.600000038,16341.085
17-Jan-20,Packing Line 02,3rd,70.40%,0.874240494,0.80546051,1,3001,11750,0.599999962,16686.4
18-Jan-20,Packing Line 02,3rd,67.80%,0.665362091,1.019236908,1,7695,10912.99902,0.600000038,16092.033
20-Jan-20,Packing Line 02,3rd,89.50%,0.98835495,0.905090103,1,300,16222.00195,0.600000076,18134.256
21-Jan-20,Packing Line 02,3rd,81.00%,0.99645195,0.812753296,1,94,15016.00977,0.600000076,18541.268
22-Jan-20,Packing Line 02,3rd,81.10%,0.925864944,0.875538177,1,1800,13554.99805,0.599999962,16721.559
23-Jan-20,Packing Line 02,3rd,70.60%,0.967807693,0.729688721,1,900,13817.00586,0.600000038,19565.334
24-Jan-20,Packing Line 02,3rd,74.30%,0.904792175,0.821057739,1,1647,8991.999023,0.600000038,12104.134
27-Jan-20,Packing Line 02,3rd,61.50%,0.901522827,0.682206802,1,2425,10710.00684,0.600000038,17413.938
28-Jan-20,Packing Line 02,3rd,45.80%,0.556100426,0.822866058,1,10500,7575.001465,0.600000038,16553.9
29-Jan-20,Packing Line 02,3rd,87.40%,0.944029999,0.925790634,1,1583,17300.98828,0.600000038,19795.766
30-Jan-20,Packing Line 02,3rd,59.40%,0.707830124,0.839703445,1,7500,10628.99805,0.600000076,17882.875
31-Jan-20,Packing Line 02,3rd,88.20%,0.928245087,0.949995422,1,2701,23227.99609,0.600000038,26340.715
3-Feb-20,Packing Line 02,3rd,22.10%,0.923043137,0.239626446,1,2101,4427.005859,0.600000038,20014.896
4-Feb-20,Packing Line 02,3rd,16.70%,0.713561783,0.234725838,1,7800,3343.000244,0.600000038,19959.236
5-Feb-20,Packing Line 02,3rd,20.10%,0.560651245,0.35933609,1,12224,3976.000488,0.600000038,19735.713
6-Feb-20,Packing Line 02,3rd,31.00%,0.672949142,0.460659409,1,9301,6169.000977,0.600000038,19899.98
7-Feb-20,Packing Line 02,3rd,51.90%,0.835025406,0.621972198,1,7231,15961.00293,0.599999962,30731.906
10-Feb-20,Packing Line 02,3rd,85.00%,0.999411621,0.85019371,1,16,16171.01074,0.600000038,19031.58
11-Feb-20,Packing Line 02,3rd,49.90%,0.857414551,0.582246246,1,3599,8207.999023,0.600000038,16441.436
12-Feb-20,Packing Line 02,3rd,47.70%,0.98904747,0.482505989,1,300,8288.998047,0.600000076,17369.295
13-Feb-20,Packing Line 02,3rd,62.60%,0.821577225,0.761977921,1,4715,11645.00098,0.600000038,18601.533
14-Feb-20,Packing Line 02,3rd,71.20%,0.876384964,0.812917252,1,2700,10886.99805,0.600000038,15281.532
16-Feb-20,Packing Line 02,3rd,75.60%,0.837368927,0.903233185,1,4500,14646.00781,0.600000076,19364.334
17-Feb-20,Packing Line 02,3rd,82.10%,0.925877075,0.887225723,1,1800,13960.99316,0.599999962,16995.301
18-Feb-20,Packing Line 02,3rd,79.40%,0.926971741,0.856227341,1,1813,13789.00195,0.600000076,17373.098
19-Feb-20,Packing Line 02,3rd,45.40%,0.943689499,0.480587883,1,1500,8804.992188,0.600000038,19414.537
20-Feb-20,Packing Line 02,3rd,48.40%,0.850988197,0.613969803,1,5700,7196.000122,1.200000076,14855.101
21-Feb-20,Packing Line 02,3rd,68.80%,0.87822319,0.783672867,1,2640,10538.99707,0.599999962,15312.976
23-Feb-20,Packing Line 02,3rd,66.00%,0.929232483,0.709905167,1,1797,11620.99707,0.600000153,17616.463
24-Feb-20,Packing Line 02,3rd,39.70%,0.659809952,0.601480598,1,8699,7078.997559,0.600000076,17837.389
25-Feb-20,Packing Line 02,3rd,34.20%,0.447944374,0.764414291,1,11830,4669.998535,0.600000038,13638.413
26-Feb-20,Packing Line 02,3rd,50.40%,0.892603989,0.564929314,1,3000,10275.96484,0.600000038,20378.381
27-Feb-20,Packing Line 02,3rd,83.10%,0.896572952,0.927376785,1,2692,15212.00488,0.600000076,18295.512
28-Feb-20,Packing Line 02,3rd,39.30%,0.55985527,0.702586746,1,11556,7009,0.600000076,17818.879
29-Feb-20,Packing Line 02,3rd,63.60%,0.695763321,0.913391495,1,6786,9979.99707,0.600000038,15704.058
2-Mar-20,Packing Line 02,3rd,72.30%,0.821428299,0.943353424,1,8564,19063.99219,1.199999924,26382.459
3-Mar-20,Packing Line 02,3rd,76.10%,0.976125374,0.399676857,0.5,1153,12913,1.200000076,16975.67
4-Mar-20,Packing Line 02,3rd,45.80%,0.795441284,0.575895615,1,4200,6663.999023,0.600000038,14547.322
5-Mar-20,Packing Line 02,3rd,76.70%,0.892737999,0.860897598,1,1523,7593.999268,1.200000191,9903.7461
6-Mar-20,Packing Line 02,3rd,67.50%,0.858149986,0.755560436,1,4990,8751,1.2,12967.514
7-Mar-20,Packing Line 02,3rd,33.40%,1,0.333841667,1,0,132,0.600000038,395.39703
8-Mar-20,Packing Line 02,3rd,82.00%,0.877623672,0.933920593,1,3300,15469.98633,0.600000038,18874.334
9-Mar-20,Packing Line 02,3rd,27.10%,0.580498886,0.466823997,1,11100,4379,0.599999962,16159.221
10-Mar-20,Packing Line 02,3rd,31.50%,0.633591042,0.496480141,1,10236,10397.00293,0.600000038,33051.961
11-Mar-20,Packing Line 02,3rd,25.40%,0.632719345,0.400862885,1,9730,7602.999512,0.600000038,29976.299
12-Mar-20,Packing Line 02,3rd,40.90%,0.867269974,0.471550941,1,3168,11258,0.599999962,27528.23
13-Mar-20,Packing Line 02,3rd,33.20%,0.81710289,0.406747627,1,4500,9531,0.600000076,28677.197
14-Mar-20,Packing Line 02,3rd,48.20%,0.894113464,0.538904114,1,2700,14052.00391,0.600000038,29163.129
15-Mar-20,Packing Line 02,3rd,23.80%,0.665408401,0.358226891,1,7800,5805,0.600000038,24353.186
16-Mar-20,Packing Line 02,3rd,51.80%,0.998910828,0.518285027,1,30,16627.02734,0.600000038,32115.834
17-Mar-20,Packing Line 02,3rd,38.90%,0.780945435,0.49782795,1,6900,13771.00195,0.599999962,35421.391
18-Mar-20,Packing Line 02,3rd,58.80%,0.976842346,0.601545029,1,927,27418.98438,0.600000038,46661.504
19-Mar-20,Packing Line 02,3rd,44.10%,0.793500214,0.555166779,1,8400,20637.99609,0.600000038,46848.641
20-Mar-20,Packing Line 02,3rd,45.40%,0.891548843,0.509308739,1,4358,21247.00195,0.599999962,46791.977
21-Mar-20,Packing Line 02,3rd,28.10%,0.735577316,0.382061844,1,11399,14701.99609,0.600000038,52313.562
22-Mar-20,Packing Line 02,3rd,42.00%,1,0.420224266,1,0,7999.00293,0.599999962,19035.082
23-Mar-20,Packing Line 02,3rd,43.30%,0.836372757,0.518073425,1,3580,11053.99805,0.600000038,25511.043
24-Mar-20,Packing Line 02,3rd,48.20%,0.934711838,0.515910072,1,1383,11929.99707,0.600000038,24739.367
25-Mar-20,Packing Line 02,3rd,46.00%,0.954810104,0.540803312,1,4248,28388.00098,1.800000114,61763.625
26-Mar-20,Packing Line 02,3rd,51.20%,0.946336136,0.540599365,1,2271,25231.99219,0.600000038,49320.852
27-Mar-20,Packing Line 02,3rd,54.80%,0.845313034,0.648786545,1,6000,16966.00195,0.600000038,30935.711
28-Mar-20,Packing Line 02,3rd,67.30%,0.673184452,0.804492187,1,2734,21948.99805,1.200000076,32603.75
29-Mar-20,Packing Line 02,3rd,47.90%,0.883031387,0.54203331,1,4848,23138.08203,0.600000038,48342.074
30-Mar-20,Packing Line 02,3rd,50.80%,0.916832962,0.554442825,1,1500,10689.00781,0.600000038,21027.633
31-Mar-20,Packing Line 02,3rd,49.60%,0.865422211,0.573014984,1,5169,16220.00195,0.600000038,32708.221
1-Apr-20,Packing Line 02,3rd,35.90%,0.889214249,0.404226151,1,4200,15836.01953,0.599999962,44057.027
2-Apr-20,Packing Line 02,3rd,31.90%,0.835765686,0.38193161,1,6302,14207.99414,0.600000076,44510.52
3-Apr-20,Packing Line 02,3rd,24.10%,0.645241318,0.372858772,1,8577,6771.008301,0.600000076,28144.064
6-Apr-20,Packing Line 02,3rd,25.30%,0.705369415,0.358169212,1,7501,6844.999512,0.600000038,27093.713
9-Apr-20,Packing Line 02,3rd,21.60%,0.637592621,0.339330444,1,12278,8481.004883,0.600000038,39199.562
2-Jan-20,Packing Line 02,2nd,71.30%,0.909884644,0.783243027,1,2539,14093,0.600000038,19775.186
3-Jan-20,Packing Line 02,2nd,86.30%,0.98773941,0.447036896,0.5,612,14866.00195,1.200000114,17230.568
4-Jan-20,Packing Line 02,2nd,100.60%,0.90808712,0.983443336,1,2854,18778.97266,1.200000076,18663.104
6-Jan-20,Packing Line 02,2nd,64.60%,0.977571831,0.670524483,1,1002,12422.00195,1.200000038,19220
7-Jan-20,Packing Line 02,2nd,47.60%,0.756742477,0.628935471,1,6900,9449.004883,0.600000038,19853.262
8-Jan-20,Packing Line 02,2nd,84.20%,0.964260254,0.872914124,1,952,15864.00195,0.600000038,18847.205
9-Jan-20,Packing Line 02,2nd,97.30%,0.923033447,1.053952713,1,1906,15000.99707,0.600000038,15419.9
10-Jan-20,Packing Line 02,2nd,83.10%,0.939905853,0.884636765,1,1430,13567.00195,0.600000038,16316.783
11-Jan-20,Packing Line 02,2nd,85.70%,0.962142105,0.891002655,1,948,14788.00195,0.600000076,17250.088
13-Jan-20,Packing Line 02,2nd,72.30%,1,0.723291626,1,0,14336.00195,0.599999962,19820.5
14-Jan-20,Packing Line 02,2nd,90.30%,0.97690567,0.924797592,1,582,15934.00098,0.600000038,17637.033
15-Jan-20,Packing Line 02,2nd,82.20%,0.963991013,0.853154984,1,899,14268.99316,0.599999962,17349.719
16-Jan-20,Packing Line 02,2nd,100.40%,0.964524918,1.04143631,1,858,17003.99609,0.600000038,16927.967
17-Jan-20,Packing Line 02,2nd,70.20%,0.984312592,0.713503342,1,440,13787.00195,0.600000038,19630.926
18-Jan-20,Packing Line 02,2nd,97.30%,0.963684616,1.009207611,1,999,18391.99219,0.600000038,18910.949
20-Jan-20,Packing Line 02,2nd,86.30%,0.984577713,0.876829834,1,403,15578.00195,0.600000153,18044.566
21-Jan-20,Packing Line 02,2nd,66.00%,0.914901657,0.721818771,1,2254,12242.00195,0.600000076,18537.443
22-Jan-20,Packing Line 02,2nd,80.10%,0.945389481,0.847778625,1,1525,15664.00098,0.600000076,19543.82
23-Jan-20,Packing Line 02,2nd,70.20%,0.949951782,0.738968735,1,1401,13147.99414,0.600000038,18729.746
24-Jan-20,Packing Line 02,2nd,91.90%,0.982245941,0.936114197,1,366,13267.99707,0.599999962,14429.667
27-Jan-20,Packing Line 02,2nd,61.50%,0.917958755,0.670362396,1,1852,9816,0.600000038,15951.507
28-Jan-20,Packing Line 02,2nd,88.70%,1,0.886518707,1,0,15097,0.600000038,17029.533
29-Jan-20,Packing Line 02,2nd,90.30%,0.992588425,0.909590454,1,185,16101.00781,0.600000038,17833.557
30-Jan-20,Packing Line 02,2nd,83.10%,0.976946793,0.850810928,1,471,11987.99805,0.600000076,14422.571
31-Jan-20,Packing Line 02,2nd,86.30%,1,0.862575836,1,0,14343.96387,0.600000038,16629.221
3-Feb-20,Packing Line 02,2nd,60.70%,0.991547012,0.612493858,1,196,9870,0.600000076,16251.824
4-Feb-20,Packing Line 02,2nd,40.30%,0.861851501,0.46762413,1,3001,5339,0.599999962,13247.396
5-Feb-20,Packing Line 02,2nd,32.20%,0.695996151,0.445157013,1,3666,5247.999878,1.200000038,16293.413
6-Feb-20,Packing Line 02,2nd,78.20%,0.995513992,0.78539505,1,107,12886,0.600000038,16480.963
7-Feb-20,Packing Line 02,2nd,75.10%,0.970705643,0.773404388,1,734,13011,0.599999924,17330.717
10-Feb-20,Packing Line 02,2nd,60.40%,1,0.60370945,1,0,10254.99414,0.600000076,16986.639
11-Feb-20,Packing Line 02,2nd,79.20%,1,0.792388,1,0,14115.99023,0.599999962,17814.492
12-Feb-20,Packing Line 02,2nd,70.30%,0.996678696,0.705751801,1,82,10897.99902,0.600000038,15493.144
13-Feb-20,Packing Line 02,2nd,57.50%,0.995829086,0.577495651,1,98,9456.992188,0.599999962,16444.455
14-Feb-20,Packing Line 02,2nd,44.40%,1,0.443687706,1,0,8470.000977,0.599999962,19090.006
17-Feb-20,Packing Line 02,2nd,28.30%,0.769959297,0.454735661,1,5657,5287.000488,1.200000076,18662.682
18-Feb-20,Packing Line 02,2nd,44.70%,0.763107681,0.586350632,1,6705,8245,0.600000038,18426.695
19-Feb-20,Packing Line 02,2nd,101.20%,0.997702408,1.014192429,1,57,17457.99609,0.600000038,17253.332
20-Feb-20,Packing Line 02,2nd,71.90%,0.955287476,0.752680511,1,1060,11109.99512,0.600000038,15451.444
21-Feb-20,Packing Line 02,2nd,77.90%,0.891055984,0.874657593,1,2737,13704.99414,0.600000038,17584.732
24-Feb-20,Packing Line 02,2nd,54.50%,0.869352188,0.587332935,1,2400,9977.998535,1.200000076,18295.975
25-Feb-20,Packing Line 02,2nd,91.30%,0.987933502,0.924601822,1,318,16881,0.600000038,18480.586
26-Feb-20,Packing Line 02,2nd,78.00%,0.950071182,0.82068512,1,1298,14169,0.600000038,18172.158
27-Feb-20,Packing Line 02,2nd,83.90%,0.482756653,0.454932709,1,2382,16241.00391,1.2,19358.301
28-Feb-20,Packing Line 02,2nd,91.20%,0.996112595,0.915165329,1,96,15858.00195,0.600000038,17395.643
29-Feb-20,Packing Line 02,2nd,85.10%,0.989538651,0.85979454,1,300,16984,0.600000038,19962.391
2-Mar-20,Packing Line 02,2nd,85.00%,0.986417961,0.832217445,1,300,7364.006287,1.200000076,8663.7998
3-Mar-20,Packing Line 02,2nd,98.60%,0.988254089,0.998018112,1,302,17756,0.600000038,18002.719
4-Mar-20,Packing Line 02,2nd,57.60%,0.941304474,0.611708527,1,1564,11048.00586,0.600000076,19187.096
5-Mar-20,Packing Line 02,2nd,68.20%,0.869527435,0.784603958,1,3001,10995,0.600000076,16116.155
6-Mar-20,Packing Line 02,2nd,79.10%,0.911417465,0.867484131,1,2101,12708.00098,0.600000038,16073.051
7-Mar-20,Packing Line 02,2nd,41.20%,0.426944809,0.964010239,1,15300,7818.998047,0.599999962,18997.555
8-Mar-20,Packing Line 02,2nd,49.00%,0.792655945,0.618079681,1,4681,7752.001953,0.599999962,15822.849
9-Mar-20,Packing Line 02,2nd,78.10%,0.975283585,0.801242447,1,560,12392.99023,0.599999962,15859.2
10-Mar-20,Packing Line 02,2nd,69.50%,0.870675735,0.798670273,1,3600,16643,0.599999962,23933.58
11-Mar-20,Packing Line 02,2nd,53.60%,0.920049133,0.582335663,1,1952,15179,0.600000076,28330.795
12-Mar-20,Packing Line 02,2nd,57.10%,0.862501831,0.661555023,1,2848,13496.99805,0.600000076,23654.361
13-Mar-20,Packing Line 02,2nd,61.40%,0.971975327,0.631772537,1,577,14416.99902,0.600000038,23477.881
14-Mar-20,Packing Line 02,2nd,56.40%,0.950552139,0.593047981,1,1030,13692.99023,0.600000038,24290.279
15-Mar-20,Packing Line 02,2nd,59.20%,0.953488312,0.620842285,1,878,12028.99805,0.599999962,20320.428
16-Mar-20,Packing Line 02,2nd,52.30%,0.886234538,0.701747932,1,3961,19487.00098,1.800000153,37230.141
17-Mar-20,Packing Line 02,2nd,58.50%,0.972132339,0.601495209,1,663,16130.99805,0.600000038,27586.949
18-Mar-20,Packing Line 02,2nd,24.30%,0.483646851,0.502807083,1,13451,7385.999512,0.600000076,30372.432
19-Mar-20,Packing Line 02,2nd,48.30%,0.860266724,0.561915169,1,2441,9594.998047,0.600000038,19849.107
20-Mar-20,Packing Line 02,2nd,45.00%,0.9319664,0.483045235,1,1533,11831.00586,0.600000038,26280.498
22-Mar-20,Packing Line 02,2nd,54.90%,0.975344696,0.563023758,1,599,15562.99316,0.600000038,28340.549
23-Mar-20,Packing Line 02,2nd,37.40%,0.681312637,0.459263039,1,12001,18700.00098,1.200000076,50042.48
24-Mar-20,Packing Line 02,2nd,56.30%,0.985279388,0.571452065,1,338,15078.00488,0.600000038,26779.637
25-Mar-20,Packing Line 02,2nd,17.10%,0.664603729,0.257666912,1,8400,5003.000977,0.599999962,29215.223
26-Mar-20,Packing Line 02,2nd,38.50%,0.877917938,0.438456497,1,3300,12133.99707,0.600000076,31522.701
27-Mar-20,Packing Line 02,2nd,70.30%,0.989197464,0.710338211,1,268,16481,0.599999962,23454.998
28-Mar-20,Packing Line 02,2nd,119.40%,1,1.194318619,1,0,21653,0.599999962,18130.002
29-Mar-20,Packing Line 02,2nd,70.40%,0.999662552,0.704382019,1,8,19473.99414,0.599999962,27656.254
30-Mar-20,Packing Line 02,2nd,56.40%,1,0.564023552,1,0,13554.99902,0.600000076,24032.682
31-Mar-20,Packing Line 02,2nd,67.60%,0.98989296,0.683136902,1,271,21149.99219,0.600000038,31276.215
1-Apr-20,Packing Line 02,2nd,72.60%,1,0.725913849,1,0,79,0.600000038,108.82834
2-Apr-20,Packing Line 02,2nd,39.30%,0.978100739,0.401681137,1,452,8821.001953,0.599999962,22451.891
3-Apr-20,Packing Line 02,2nd,55.40%,0.984650879,0.56282795,1,299,12589.99414,0.600000038,22717.869
6-Apr-20,Packing Line 02,2nd,30.60%,0.782610245,0.390817261,1,6083,9983.998047,0.600000038,32642.637
9-Apr-20,Packing Line 02,2nd,17.60%,0.559588356,0.314122086,1,2354,1071,0.600000038,6092.876
10-Apr-20,Packing Line 02,2nd,66.00%,0.997141876,0.66219635,1,57,15358.99902,0.600000038,23260.506
2-Jan-20,Packing Line 02,1st,68.50%,0.818082314,0.866281147,1,4811,11725,1.200000191,17108.467
3-Jan-20,Packing Line 02,1st,58.70%,0.968341904,0.693571192,1,993,9317.004395,1.800000076,15864.95
4-Jan-20,Packing Line 02,1st,55.60%,0.921077957,0.604700089,1,2100,10272.00073,1.200000114,18474.443
6-Jan-20,Packing Line 02,1st,70.30%,0.42545311,0.442966461,0.5,1383,3198.000244,1.2,4546.3472
7-Jan-20,Packing Line 02,1st,54.40%,0.909238866,0.408479576,0.666666667,2640,7412.998535,1.800000038,13625.199
8-Jan-20,Packing Line 02,1st,87.20%,0.930922979,0.866504898,1,1104,16136.99902,1.800000153,18515.871
9-Jan-20,Packing Line 02,1st,54.70%,0.844514694,0.672971446,1,4834,10269.00024,1.800000038,18779.943
10-Jan-20,Packing Line 02,1st,60.40%,0.842826958,0.719187164,1,3900,11022.99609,1.2,18243
11-Jan-20,Packing Line 02,1st,101.90%,1,1.007891884,1,0,16398.00195,1.200000076,16095.934
13-Jan-20,Packing Line 02,1st,41.30%,0.759712524,0.531512203,1,5676,7011.001709,1.2,16976.967
14-Jan-20,Packing Line 02,1st,41.50%,0.606270351,0.535407619,1,8462,6798.009583,1.200000114,16398.688
15-Jan-20,Packing Line 02,1st,40.90%,0.543139172,0.720092049,1,13349,8526.004639,1.200000114,20836.441
16-Jan-20,Packing Line 02,1st,77.50%,0.809523811,0.889616318,1,4800,14623.99805,1.200000153,18870.23
17-Jan-20,Packing Line 02,1st,57.00%,0.977443619,0.583384094,1,600,10907.00684,0.600000038,19127.547
18-Jan-20,Packing Line 02,1st,83.90%,0.991586736,0.838510106,1,300,11734.00024,1.800000038,13981.367
20-Jan-20,Packing Line 02,1st,41.10%,0.61814518,0.664597702,1,10800,7279.760742,0.600000038,17720.168
21-Jan-20,Packing Line 02,1st,40.50%,0.960131556,0.304244766,0.666666667,2400,7887.99585,1.800000153,19485.166
22-Jan-20,Packing Line 02,1st,66.10%,1,0.660757065,1,0,4788.001953,0.600000076,7246.2363
23-Jan-20,Packing Line 02,1st,61.20%,0.796747971,0.768279877,1,5700,12014.00195,0.600000038,19626.699
24-Jan-20,Packing Line 02,1st,68.50%,0.91661705,0.747473831,1,2100,12065.00781,0.600000076,17609.365
