Day of Start Time,Location Name,Shift Name,Avg. Performance
2-Jan-20,Packing Line 10,1st,0.750468903
3-Jan-20,Packing Line 10,1st,0.75430481
4-Jan-20,Packing Line 10,1st,0.919716949
5-Jan-20,Packing Line 10,1st,0
6-Jan-20,Packing Line 10,1st,0.288906059
7-Jan-20,Packing Line 10,1st,0.646531372
8-Jan-20,Packing Line 10,1st,0.700820694
9-Jan-20,Packing Line 10,1st,0.740982208
11-Jan-20,Packing Line 10,1st,0.577647133
13-Jan-20,Packing Line 10,1st,0.7833358
14-Jan-20,Packing Line 10,1st,0.516813087
15-Jan-20,Packing Line 10,1st,0
16-Jan-20,Packing Line 10,1st,0.320481796
17-Jan-20,Packing Line 10,1st,0.676004181
20-Jan-20,Packing Line 10,1st,0.750659256
21-Jan-20,Packing Line 10,1st,0.715764847
22-Jan-20,Packing Line 10,1st,0.674677582
23-Jan-20,Packing Line 10,1st,0.585961342
24-Jan-20,Packing Line 10,1st,0.720946579
27-Jan-20,Packing Line 10,1st,0.770140839
28-Jan-20,Packing Line 10,1st,0.803583603
30-Jan-20,Packing Line 10,1st,0.683338852
31-Jan-20,Packing Line 10,1st,0.782086105
2-Feb-20,Packing Line 10,1st,0.508432732
4-Feb-20,Packing Line 10,1st,0.682312145
5-Feb-20,Packing Line 10,1st,0
7-Feb-20,Packing Line 10,1st,0.526980515
10-Feb-20,Packing Line 10,1st,0.580743256
11-Feb-20,Packing Line 10,1st,0.669063778
13-Feb-20,Packing Line 10,1st,0.652801666
14-Feb-20,Packing Line 10,1st,0.637943153
17-Feb-20,Packing Line 10,1st,0.734014435
18-Feb-20,Packing Line 10,1st,0.669448776
19-Feb-20,Packing Line 10,1st,0.793211899
20-Feb-20,Packing Line 10,1st,0.64696907
21-Feb-20,Packing Line 10,1st,0.732595673
25-Feb-20,Packing Line 10,1st,0.693959198
26-Feb-20,Packing Line 10,1st,0.693809738
27-Feb-20,Packing Line 10,1st,0.760617218
28-Feb-20,Packing Line 10,1st,0.796124191
29-Feb-20,Packing Line 10,1st,0.673883438
2-Mar-20,Packing Line 10,1st,0.629168739
3-Mar-20,Packing Line 10,1st,0.584330177
4-Mar-20,Packing Line 10,1st,0.614824638
5-Mar-20,Packing Line 10,1st,0.557278519
6-Mar-20,Packing Line 10,1st,0.404911385
8-Mar-20,Packing Line 10,1st,0.570449409
9-Mar-20,Packing Line 10,1st,0.70837059
10-Mar-20,Packing Line 10,1st,0.647586136
11-Mar-20,Packing Line 10,1st,0.733117218
12-Mar-20,Packing Line 10,1st,0.613501663
13-Mar-20,Packing Line 10,1st,0.60057415
14-Mar-20,Packing Line 10,1st,0.804714355
15-Mar-20,Packing Line 10,1st,0.720960236
16-Mar-20,Packing Line 10,1st,0.400030251
17-Mar-20,Packing Line 10,1st,0.664215088
18-Mar-20,Packing Line 10,1st,0.568373909
19-Mar-20,Packing Line 10,1st,0.402706108
20-Mar-20,Packing Line 10,1st,0.799632721
21-Mar-20,Packing Line 10,1st,0.382019348
22-Mar-20,Packing Line 10,1st,0.712948532
23-Mar-20,Packing Line 10,1st,0.842786865
24-Mar-20,Packing Line 10,1st,0.892730446
25-Mar-20,Packing Line 10,1st,0.77051342
26-Mar-20,Packing Line 10,1st,0.329471105
27-Mar-20,Packing Line 10,1st,0.58899147
28-Mar-20,Packing Line 10,1st,0.474087048
29-Mar-20,Packing Line 10,1st,0.651066284
31-Mar-20,Packing Line 10,1st,0.549596806
1-Apr-20,Packing Line 10,1st,0.60279768
2-Apr-20,Packing Line 10,1st,0.633637753
3-Apr-20,Packing Line 10,1st,0.764575043
6-Apr-20,Packing Line 10,1st,0.597853775
7-Apr-20,Packing Line 10,1st,0.819443817
9-Apr-20,Packing Line 10,1st,0.776437302
2-Jan-20,Packing Line 11,3rd,0.55655035
3-Jan-20,Packing Line 11,3rd,0.54370575
4-Jan-20,Packing Line 11,3rd,2.414980621
6-Jan-20,Packing Line 11,3rd,0.88140357
7-Jan-20,Packing Line 11,3rd,0.673611317
8-Jan-20,Packing Line 11,3rd,0.482624998
9-Jan-20,Packing Line 11,3rd,0.642973557
10-Jan-20,Packing Line 11,3rd,0.610573044
13-Jan-20,Packing Line 11,3rd,0.761541405
14-Jan-20,Packing Line 11,3rd,0.433162889
15-Jan-20,Packing Line 11,3rd,0.628985176
16-Jan-20,Packing Line 11,3rd,0.734958649
17-Jan-20,Packing Line 11,3rd,0.548781281
18-Jan-20,Packing Line 11,3rd,0.60954943
20-Jan-20,Packing Line 11,3rd,0.584504871
21-Jan-20,Packing Line 11,3rd,0.837959213
22-Jan-20,Packing Line 11,3rd,0.763803635
23-Jan-20,Packing Line 11,3rd,0.774486504
28-Jan-20,Packing Line 11,3rd,0.703377838
30-Jan-20,Packing Line 11,3rd,0.773007851
4-Feb-20,Packing Line 11,3rd,0.79166893
5-Feb-20,Packing Line 11,3rd,0.761999512
6-Feb-20,Packing Line 11,3rd,0.392061939
7-Feb-20,Packing Line 11,3rd,0.759910965
10-Feb-20,Packing Line 11,3rd,0.506153107
11-Feb-20,Packing Line 11,3rd,0.808614349
12-Feb-20,Packing Line 11,3rd,0.384734383
13-Feb-20,Packing Line 11,3rd,0.562524185
14-Feb-20,Packing Line 11,3rd,0.809115677
16-Feb-20,Packing Line 11,3rd,0.677279053
17-Feb-20,Packing Line 11,3rd,0.699563446
18-Feb-20,Packing Line 11,3rd,0.727484894
19-Feb-20,Packing Line 11,3rd,0.761524277
20-Feb-20,Packing Line 11,3rd,0.760045319
24-Feb-20,Packing Line 11,3rd,0.586774063
25-Feb-20,Packing Line 11,3rd,0.958668575
26-Feb-20,Packing Line 11,3rd,0.603782978
27-Feb-20,Packing Line 11,3rd,0.750880585
28-Feb-20,Packing Line 11,3rd,0.284982567
29-Feb-20,Packing Line 11,3rd,0.697222366
2-Mar-20,Packing Line 11,3rd,0.362411575
3-Mar-20,Packing Line 11,3rd,0.665445709
4-Mar-20,Packing Line 11,3rd,0.682715149
5-Mar-20,Packing Line 11,3rd,0.57875391
6-Mar-20,Packing Line 11,3rd,0.675955048
7-Mar-20,Packing Line 11,3rd,0.688335648
8-Mar-20,Packing Line 11,3rd,0.744750099
9-Mar-20,Packing Line 11,3rd,0.670554352
10-Mar-20,Packing Line 11,3rd,0.638765068
11-Mar-20,Packing Line 11,3rd,0.300111656
12-Mar-20,Packing Line 11,3rd,0.527567492
13-Mar-20,Packing Line 11,3rd,0.616124687
14-Mar-20,Packing Line 11,3rd,0.309795532
15-Mar-20,Packing Line 11,3rd,0.633909022
16-Mar-20,Packing Line 11,3rd,0.584733238
17-Mar-20,Packing Line 11,3rd,0.722742157
18-Mar-20,Packing Line 11,3rd,0.727387314
19-Mar-20,Packing Line 11,3rd,0.732478256
21-Mar-20,Packing Line 11,3rd,0.581579564
22-Mar-20,Packing Line 11,3rd,0.633990097
24-Mar-20,Packing Line 11,3rd,0.621329956
25-Mar-20,Packing Line 11,3rd,0.550770874
26-Mar-20,Packing Line 11,3rd,0.635136833
27-Mar-20,Packing Line 11,3rd,0.794194183
28-Mar-20,Packing Line 11,3rd,0.553064804
29-Mar-20,Packing Line 11,3rd,0.527899399
30-Mar-20,Packing Line 11,3rd,0.497288361
31-Mar-20,Packing Line 11,3rd,0.478656578
1-Apr-20,Packing Line 11,3rd,0.652678528
2-Apr-20,Packing Line 11,3rd,0.638769035
3-Apr-20,Packing Line 11,3rd,0.790162735
6-Apr-20,Packing Line 11,3rd,0.597071114
7-Apr-20,Packing Line 11,3rd,0.411317177
8-Apr-20,Packing Line 11,3rd,0.582252922
9-Apr-20,Packing Line 11,3rd,0.700185909
2-Jan-20,Packing Line 11,2nd,0.394885718
3-Jan-20,Packing Line 11,2nd,0.646744461
4-Jan-20,Packing Line 11,2nd,0
6-Jan-20,Packing Line 11,2nd,0.554705276
8-Jan-20,Packing Line 11,2nd,0.609738235
9-Jan-20,Packing Line 11,2nd,0.516377869
10-Jan-20,Packing Line 11,2nd,0.588880424
11-Jan-20,Packing Line 11,2nd,0.653415451
13-Jan-20,Packing Line 11,2nd,0.641533127
14-Jan-20,Packing Line 11,2nd,0.597782135
15-Jan-20,Packing Line 11,2nd,0.660605316
16-Jan-20,Packing Line 11,2nd,0.670379639
17-Jan-20,Packing Line 11,2nd,0.548413391
18-Jan-20,Packing Line 11,2nd,0.59485405
20-Jan-20,Packing Line 11,2nd,0.716137085
21-Jan-20,Packing Line 11,2nd,0.591984444
22-Jan-20,Packing Line 11,2nd,0.694307709
23-Jan-20,Packing Line 11,2nd,0.74861412
24-Jan-20,Packing Line 11,2nd,0.673087921
27-Jan-20,Packing Line 11,2nd,0.2736339
28-Jan-20,Packing Line 11,2nd,0.597697983
29-Jan-20,Packing Line 11,2nd,0.529512863
30-Jan-20,Packing Line 11,2nd,0.566596336
31-Jan-20,Packing Line 11,2nd,0.662164459
3-Feb-20,Packing Line 11,2nd,0.785699005
4-Feb-20,Packing Line 11,2nd,0.7520961
5-Feb-20,Packing Line 11,2nd,0.625799408
6-Feb-20,Packing Line 11,2nd,0.305734444
7-Feb-20,Packing Line 11,2nd,0.584790516
10-Feb-20,Packing Line 11,2nd,0.60726141
11-Feb-20,Packing Line 11,2nd,0.528906517
12-Feb-20,Packing Line 11,2nd,0.645003433
13-Feb-20,Packing Line 11,2nd,0.664743061
14-Feb-20,Packing Line 11,2nd,0.66166275
17-Feb-20,Packing Line 11,2nd,0.625489349
18-Feb-20,Packing Line 11,2nd,0.660457458
19-Feb-20,Packing Line 11,2nd,0.755029602
20-Feb-20,Packing Line 11,2nd,0.72276062
21-Feb-20,Packing Line 11,2nd,0.736282501
24-Feb-20,Packing Line 11,2nd,0.469128857
25-Feb-20,Packing Line 11,2nd,0.636448326
26-Feb-20,Packing Line 11,2nd,0.485978966
27-Feb-20,Packing Line 11,2nd,0.552363319
28-Feb-20,Packing Line 11,2nd,0.558525963
29-Feb-20,Packing Line 11,2nd,0.66773262
2-Mar-20,Packing Line 11,2nd,0.571902924
3-Mar-20,Packing Line 11,2nd,0.654567566
4-Mar-20,Packing Line 11,2nd,0.685335388
5-Mar-20,Packing Line 11,2nd,0.680669937
6-Mar-20,Packing Line 11,2nd,0.765730896
7-Mar-20,Packing Line 11,2nd,0.688491364
8-Mar-20,Packing Line 11,2nd,0.639527206
9-Mar-20,Packing Line 11,2nd,0.610770531
10-Mar-20,Packing Line 11,2nd,0.631683998
11-Mar-20,Packing Line 11,2nd,0.680003433
12-Mar-20,Packing Line 11,2nd,0.616050606
13-Mar-20,Packing Line 11,2nd,0.647360153
14-Mar-20,Packing Line 11,2nd,0.453216743
15-Mar-20,Packing Line 11,2nd,0.555087814
16-Mar-20,Packing Line 11,2nd,0.657134018
17-Mar-20,Packing Line 11,2nd,0.657950668
18-Mar-20,Packing Line 11,2nd,0.673111877
19-Mar-20,Packing Line 11,2nd,0.829757767
20-Mar-20,Packing Line 11,2nd,0.864377441
22-Mar-20,Packing Line 11,2nd,0.747422562
23-Mar-20,Packing Line 11,2nd,0.645307897
25-Mar-20,Packing Line 11,2nd,0.635361862
26-Mar-20,Packing Line 11,2nd,0.641823997
27-Mar-20,Packing Line 11,2nd,0.638291168
28-Mar-20,Packing Line 11,2nd,0.647486343
29-Mar-20,Packing Line 11,2nd,0.672290649
31-Mar-20,Packing Line 11,2nd,0.422719765
1-Apr-20,Packing Line 11,2nd,0.632374687
2-Apr-20,Packing Line 11,2nd,0.615240402
3-Apr-20,Packing Line 11,2nd,0.59965641
6-Apr-20,Packing Line 11,2nd,0.448579865
7-Apr-20,Packing Line 11,2nd,0.46545063
8-Apr-20,Packing Line 11,2nd,0.672223053
9-Apr-20,Packing Line 11,2nd,0.63016407
10-Apr-20,Packing Line 11,2nd,0.625758934
3-Jan-20,Packing Line 11,1st,0.66353508
4-Jan-20,Packing Line 11,1st,0.588176003
6-Jan-20,Packing Line 11,1st,0.673011627
7-Jan-20,Packing Line 11,1st,0.636876335
8-Jan-20,Packing Line 11,1st,0.77419384
9-Jan-20,Packing Line 11,1st,0.65630394
10-Jan-20,Packing Line 11,1st,0.444883423
13-Jan-20,Packing Line 11,1st,0.625962791
14-Jan-20,Packing Line 11,1st,0.578263512
15-Jan-20,Packing Line 11,1st,0.64622818
16-Jan-20,Packing Line 11,1st,0.693482666
17-Jan-20,Packing Line 11,1st,0.646946411
18-Jan-20,Packing Line 11,1st,0.689348297
20-Jan-20,Packing Line 11,1st,0.613195877
21-Jan-20,Packing Line 11,1st,0.687377243
22-Jan-20,Packing Line 11,1st,0.711641464
23-Jan-20,Packing Line 11,1st,0.763118324
24-Jan-20,Packing Line 11,1st,0.675633087
29-Jan-20,Packing Line 11,1st,0.493128195
30-Jan-20,Packing Line 11,1st,0.621770134
31-Jan-20,Packing Line 11,1st,0.907517395
2-Feb-20,Packing Line 11,1st,0.476328977
4-Feb-20,Packing Line 11,1st,0.426790314
5-Feb-20,Packing Line 11,1st,0.764916611
6-Feb-20,Packing Line 11,1st,0.643314514
7-Feb-20,Packing Line 11,1st,0.331289434
10-Feb-20,Packing Line 11,1st,0.6134832
11-Feb-20,Packing Line 11,1st,0.359891119
12-Feb-20,Packing Line 11,1st,0.828768539
13-Feb-20,Packing Line 11,1st,0.21179285
14-Feb-20,Packing Line 11,1st,0.430837727
17-Feb-20,Packing Line 11,1st,0.641678162
18-Feb-20,Packing Line 11,1st,0.679015656
19-Feb-20,Packing Line 11,1st,1.27909502
20-Feb-20,Packing Line 11,1st,0.74114006
21-Feb-20,Packing Line 11,1st,0.609973145
25-Feb-20,Packing Line 11,1st,0.540121269
26-Feb-20,Packing Line 11,1st,0.480800056
27-Feb-20,Packing Line 11,1st,0.638812675
28-Feb-20,Packing Line 11,1st,0.710871887
29-Feb-20,Packing Line 11,1st,0.674063435
2-Mar-20,Packing Line 11,1st,0.736919556
3-Mar-20,Packing Line 11,1st,0.780333252
4-Mar-20,Packing Line 11,1st,0.52160408
5-Mar-20,Packing Line 11,1st,0.637066002
6-Mar-20,Packing Line 11,1st,0.7675914
7-Mar-20,Packing Line 11,1st,0.772947311
8-Mar-20,Packing Line 11,1st,0.570698128
9-Mar-20,Packing Line 11,1st,0.608648415
10-Mar-20,Packing Line 11,1st,0.667661819
11-Mar-20,Packing Line 11,1st,0.644905853
12-Mar-20,Packing Line 11,1st,0.716982498
13-Mar-20,Packing Line 11,1st,0.572996864
14-Mar-20,Packing Line 11,1st,0.694393845
15-Mar-20,Packing Line 11,1st,0.389856567
16-Mar-20,Packing Line 11,1st,0.704908396
17-Mar-20,Packing Line 11,1st,0.594818668
18-Mar-20,Packing Line 11,1st,0.696250248
19-Mar-20,Packing Line 11,1st,0.799554138
20-Mar-20,Packing Line 11,1st,0.782482402
21-Mar-20,Packing Line 11,1st,0.67832056
22-Mar-20,Packing Line 11,1st,0.69293663
23-Mar-20,Packing Line 11,1st,0.686800995
25-Mar-20,Packing Line 11,1st,0.392072639
26-Mar-20,Packing Line 11,1st,0.674454422
27-Mar-20,Packing Line 11,1st,0.654258461
28-Mar-20,Packing Line 11,1st,0.693987961
29-Mar-20,Packing Line 11,1st,0.586581993
30-Mar-20,Packing Line 11,1st,0.661728134
31-Mar-20,Packing Line 11,1st,0.479352379
1-Apr-20,Packing Line 11,1st,0.495772603
2-Apr-20,Packing Line 11,1st,0.764852524
3-Apr-20,Packing Line 11,1st,0.687687836
6-Apr-20,Packing Line 11,1st,0.656919022
8-Apr-20,Packing Line 11,1st,0.678444061
9-Apr-20,Packing Line 11,1st,0.780957718
10-Apr-20,Packing Line 11,1st,0.594273987
2-Jan-20,Packing Line 12,3rd,0.779346848
3-Jan-20,Packing Line 12,3rd,0.832327271
4-Jan-20,Packing Line 12,3rd,0.681706696
6-Jan-20,Packing Line 12,3rd,0.756555405
7-Jan-20,Packing Line 12,3rd,2.002723427
9-Jan-20,Packing Line 12,3rd,0.777339935
10-Jan-20,Packing Line 12,3rd,0.742237473
11-Jan-20,Packing Line 12,3rd,0.644750913
14-Jan-20,Packing Line 12,3rd,0.855279617
15-Jan-20,Packing Line 12,3rd,0.608389587
16-Jan-20,Packing Line 12,3rd,0.682078247
18-Jan-20,Packing Line 12,3rd,0.896825571
20-Jan-20,Packing Line 12,3rd,0.589240405
21-Jan-20,Packing Line 12,3rd,0.686821938
22-Jan-20,Packing Line 12,3rd,0.471684227
23-Jan-20,Packing Line 12,3rd,0.871310679
24-Jan-20,Packing Line 12,3rd,0.832874527
27-Jan-20,Packing Line 12,3rd,1.000118942
28-Jan-20,Packing Line 12,3rd,0.27112463
29-Jan-20,Packing Line 12,3rd,1.024968147
30-Jan-20,Packing Line 12,3rd,0.699655533
31-Jan-20,Packing Line 12,3rd,0.573173294
3-Feb-20,Packing Line 12,3rd,0.910099716
5-Feb-20,Packing Line 12,3rd,0.740401535
6-Feb-20,Packing Line 12,3rd,0.519187469
7-Feb-20,Packing Line 12,3rd,0.364961348
8-Feb-20,Packing Line 12,3rd,1.11817215
10-Feb-20,Packing Line 12,3rd,0.356278839
11-Feb-20,Packing Line 12,3rd,0.457647972
12-Feb-20,Packing Line 12,3rd,0.318510914
13-Feb-20,Packing Line 12,3rd,0.493112831
14-Feb-20,Packing Line 12,3rd,0.606041298
15-Feb-20,Packing Line 12,3rd,0.556121826
16-Feb-20,Packing Line 12,3rd,0.581285362
18-Feb-20,Packing Line 12,3rd,0.69607132
19-Feb-20,Packing Line 12,3rd,0.853152847
20-Feb-20,Packing Line 12,3rd,0.688262634
21-Feb-20,Packing Line 12,3rd,0.653540649
22-Feb-20,Packing Line 12,3rd,0.653121109
23-Feb-20,Packing Line 12,3rd,0.688139648
25-Feb-20,Packing Line 12,3rd,1.404892731
26-Feb-20,Packing Line 12,3rd,0.652845612
27-Feb-20,Packing Line 12,3rd,0.684790955
28-Feb-20,Packing Line 12,3rd,0.53150177
2-Mar-20,Packing Line 12,3rd,0.679823914
3-Mar-20,Packing Line 12,3rd,0.575715828
4-Mar-20,Packing Line 12,3rd,0.390787086
5-Mar-20,Packing Line 12,3rd,0.609859009
6-Mar-20,Packing Line 12,3rd,1.084904633
7-Mar-20,Packing Line 12,3rd,0.466082916
9-Mar-20,Packing Line 12,3rd,0.256068064
10-Mar-20,Packing Line 12,3rd,0.495327873
11-Mar-20,Packing Line 12,3rd,0.608792534
12-Mar-20,Packing Line 12,3rd,0.618707657
13-Mar-20,Packing Line 12,3rd,0.589871826
14-Mar-20,Packing Line 12,3rd,0.564186172
16-Mar-20,Packing Line 12,3rd,0.380830202
17-Mar-20,Packing Line 12,3rd,0.619897919
18-Mar-20,Packing Line 12,3rd,0.41141861
19-Mar-20,Packing Line 12,3rd,0.706391068
20-Mar-20,Packing Line 12,3rd,0.776923218
23-Mar-20,Packing Line 12,3rd,0.60409874
24-Mar-20,Packing Line 12,3rd,0.599355507
25-Mar-20,Packing Line 12,3rd,0.598914642
27-Mar-20,Packing Line 12,3rd,0.566752014
30-Mar-20,Packing Line 12,3rd,0.661463165
2-Apr-20,Packing Line 12,3rd,0.619365997
3-Apr-20,Packing Line 12,3rd,0.61245554
6-Apr-20,Packing Line 12,3rd,0.317236843
7-Apr-20,Packing Line 12,3rd,0.554691086
8-Apr-20,Packing Line 12,3rd,0.577930145
9-Apr-20,Packing Line 12,3rd,0.598603859
2-Jan-20,Packing Line 12,2nd,0.63995369
3-Jan-20,Packing Line 12,2nd,0.773391953
4-Jan-20,Packing Line 12,2nd,0.825354309
7-Jan-20,Packing Line 12,2nd,0.781780357
9-Jan-20,Packing Line 12,2nd,0.65325531
10-Jan-20,Packing Line 12,2nd,0.63155426
11-Jan-20,Packing Line 12,2nd,0.767891083
13-Jan-20,Packing Line 12,2nd,0.737505722
14-Jan-20,Packing Line 12,2nd,0.703943558
15-Jan-20,Packing Line 12,2nd,0.82624733
16-Jan-20,Packing Line 12,2nd,0.697011795
17-Jan-20,Packing Line 12,2nd,0.78378891
18-Jan-20,Packing Line 12,2nd,0.670998154
20-Jan-20,Packing Line 12,2nd,0.681242981
21-Jan-20,Packing Line 12,2nd,0.677037201
22-Jan-20,Packing Line 12,2nd,0.643633347
23-Jan-20,Packing Line 12,2nd,0.897261353
24-Jan-20,Packing Line 12,2nd,0.670366364
27-Jan-20,Packing Line 12,2nd,0.652072067
28-Jan-20,Packing Line 12,2nd,0.580415001
29-Jan-20,Packing Line 12,2nd,0.619886971
30-Jan-20,Packing Line 12,2nd,0.661274071
31-Jan-20,Packing Line 12,2nd,0.700339661
3-Feb-20,Packing Line 12,2nd,0.837524109
4-Feb-20,Packing Line 12,2nd,0.714095688
5-Feb-20,Packing Line 12,2nd,0.781071701
6-Feb-20,Packing Line 12,2nd,0.678248625
7-Feb-20,Packing Line 12,2nd,0.631112442
10-Feb-20,Packing Line 12,2nd,0.583044949
11-Feb-20,Packing Line 12,2nd,0.320270767
12-Feb-20,Packing Line 12,2nd,0.55828846
13-Feb-20,Packing Line 12,2nd,0.623952141
14-Feb-20,Packing Line 12,2nd,0.647445602
17-Feb-20,Packing Line 12,2nd,0.724102859
18-Feb-20,Packing Line 12,2nd,0.693791656
19-Feb-20,Packing Line 12,2nd,0.735915527
20-Feb-20,Packing Line 12,2nd,0.494495964
21-Feb-20,Packing Line 12,2nd,0.678009186
22-Feb-20,Packing Line 12,2nd,0.747325516
24-Feb-20,Packing Line 12,2nd,0.653256359
25-Feb-20,Packing Line 12,2nd,0.625450554
26-Feb-20,Packing Line 12,2nd,0.701724091
27-Feb-20,Packing Line 12,2nd,0.614219627
28-Feb-20,Packing Line 12,2nd,0.32759346
29-Feb-20,Packing Line 12,2nd,0.744289017
2-Mar-20,Packing Line 12,2nd,0.61886404
3-Mar-20,Packing Line 12,2nd,0.672325287
4-Mar-20,Packing Line 12,2nd,0.390456085
5-Mar-20,Packing Line 12,2nd,0.710112839
6-Mar-20,Packing Line 12,2nd,0.654444122
7-Mar-20,Packing Line 12,2nd,0.811707077
8-Mar-20,Packing Line 12,2nd,0.738477936
9-Mar-20,Packing Line 12,2nd,0.686220703
10-Mar-20,Packing Line 12,2nd,0.744802322
11-Mar-20,Packing Line 12,2nd,0.420474281
12-Mar-20,Packing Line 12,2nd,0.67333374
13-Mar-20,Packing Line 12,2nd,0.722046585
14-Mar-20,Packing Line 12,2nd,0.727699509
15-Mar-20,Packing Line 12,2nd,0.762094345
16-Mar-20,Packing Line 12,2nd,0.735528259
17-Mar-20,Packing Line 12,2nd,0.618235168
18-Mar-20,Packing Line 12,2nd,0.722836227
19-Mar-20,Packing Line 12,2nd,0.583789749
20-Mar-20,Packing Line 12,2nd,0.700707779
21-Mar-20,Packing Line 12,2nd,0.706158218
22-Mar-20,Packing Line 12,2nd,0.685512238
23-Mar-20,Packing Line 12,2nd,0.585769577
24-Mar-20,Packing Line 12,2nd,0.65065094
25-Mar-20,Packing Line 12,2nd,0.624375229
26-Mar-20,Packing Line 12,2nd,0.623631287
27-Mar-20,Packing Line 12,2nd,0.590356846
30-Mar-20,Packing Line 12,2nd,0.465787169
31-Mar-20,Packing Line 12,2nd,0.694202728
1-Apr-20,Packing Line 12,2nd,0.597014961
2-Apr-20,Packing Line 12,2nd,0.629651413
3-Apr-20,Packing Line 12,2nd,0.649768677
6-Apr-20,Packing Line 12,2nd,0.554761276
7-Apr-20,Packing Line 12,2nd,0.737446976
8-Apr-20,Packing Line 12,2nd,0.69306015
9-Apr-20,Packing Line 12,2nd,0.636072235
10-Apr-20,Packing Line 12,2nd,0.71145195
2-Jan-20,Packing Line 12,1st,0.584657593
4-Jan-20,Packing Line 12,1st,0.602864609
7-Jan-20,Packing Line 12,1st,0.746462402
8-Jan-20,Packing Line 12,1st,0.694476414
9-Jan-20,Packing Line 12,1st,0.647820358
10-Jan-20,Packing Line 12,1st,0.812650528
11-Jan-20,Packing Line 12,1st,0.552427063
13-Jan-20,Packing Line 12,1st,0.626465073
14-Jan-20,Packing Line 12,1st,0.637490883
15-Jan-20,Packing Line 12,1st,0.84300499
16-Jan-20,Packing Line 12,1st,0.616103897
17-Jan-20,Packing Line 12,1st,0.582322655
18-Jan-20,Packing Line 12,1st,0.56162159
20-Jan-20,Packing Line 12,1st,0.56129303
22-Jan-20,Packing Line 12,1st,0.623654442
23-Jan-20,Packing Line 12,1st,0.503345299
24-Jan-20,Packing Line 12,1st,0.772704544
29-Jan-20,Packing Line 12,1st,0.494314232
30-Jan-20,Packing Line 12,1st,0.536209183
31-Jan-20,Packing Line 12,1st,0.605853577
2-Feb-20,Packing Line 12,1st,0.60595768
4-Feb-20,Packing Line 12,1st,0.508861198
5-Feb-20,Packing Line 12,1st,0.591887474
6-Feb-20,Packing Line 12,1st,0.671666336
7-Feb-20,Packing Line 12,1st,0.562174377
10-Feb-20,Packing Line 12,1st,0.549819412
12-Feb-20,Packing Line 12,1st,0.391768456
13-Feb-20,Packing Line 12,1st,0.554541473
14-Feb-20,Packing Line 12,1st,0.73271162
17-Feb-20,Packing Line 12,1st,0.606149864
18-Feb-20,Packing Line 12,1st,0.638437271
19-Feb-20,Packing Line 12,1st,0.815944061
20-Feb-20,Packing Line 12,1st,0.574393921
21-Feb-20,Packing Line 12,1st,0.475971947
24-Feb-20,Packing Line 12,1st,0.547229576
26-Feb-20,Packing Line 12,1st,0.599895554
27-Feb-20,Packing Line 12,1st,0.539045792
28-Feb-20,Packing Line 12,1st,0.54133709
29-Feb-20,Packing Line 12,1st,0.481393166
2-Mar-20,Packing Line 12,1st,0.550286102
3-Mar-20,Packing Line 12,1st,0.460637207
4-Mar-20,Packing Line 12,1st,0.453136368
5-Mar-20,Packing Line 12,1st,0.564125595
6-Mar-20,Packing Line 12,1st,0.589987984
7-Mar-20,Packing Line 12,1st,0.567912827
11-Mar-20,Packing Line 12,1st,0.515723343
12-Mar-20,Packing Line 12,1st,0.545338287
13-Mar-20,Packing Line 12,1st,0.646262665
14-Mar-20,Packing Line 12,1st,0.53319622
15-Mar-20,Packing Line 12,1st,0.476430817
18-Mar-20,Packing Line 12,1st,0.723513832
20-Mar-20,Packing Line 12,1st,0.614451065
21-Mar-20,Packing Line 12,1st,0.583105698
23-Mar-20,Packing Line 12,1st,0.680060616
25-Mar-20,Packing Line 12,1st,0.560438499
26-Mar-20,Packing Line 12,1st,0.524147682
31-Mar-20,Packing Line 12,1st,0.556181145
3-Apr-20,Packing Line 12,1st,0.584973564
6-Apr-20,Packing Line 12,1st,0.493313599
8-Apr-20,Packing Line 12,1st,0.582586594
9-Apr-20,Packing Line 12,1st,0.717755585
10-Apr-20,Packing Line 12,1st,0.701342125
2-Jan-20,Packing Line 13,3rd,1.156235123
3-Jan-20,Packing Line 13,3rd,1.331100616
4-Jan-20,Packing Line 13,3rd,0.765485001
6-Jan-20,Packing Line 13,3rd,1.361478424
7-Jan-20,Packing Line 13,3rd,0.988749847
8-Jan-20,Packing Line 13,3rd,0.890960846
9-Jan-20,Packing Line 13,3rd,1.681359863
10-Jan-20,Packing Line 13,3rd,1.102384529
11-Jan-20,Packing Line 13,3rd,0.735590439
13-Jan-20,Packing Line 13,3rd,1.22783371
14-Jan-20,Packing Line 13,3rd,0.388858719
15-Jan-20,Packing Line 13,3rd,1.097455292
16-Jan-20,Packing Line 13,3rd,1.672795868
17-Jan-20,Packing Line 13,3rd,0.406476746
18-Jan-20,Packing Line 13,3rd,0.776016922
20-Jan-20,Packing Line 13,3rd,0.934657593
21-Jan-20,Packing Line 13,3rd,0.554842339
22-Jan-20,Packing Line 13,3rd,0.739906158
23-Jan-20,Packing Line 13,3rd,0.211999016
24-Jan-20,Packing Line 13,3rd,0.885571976
25-Jan-20,Packing Line 13,3rd,1.880193863
27-Jan-20,Packing Line 13,3rd,0.469151592
28-Jan-20,Packing Line 13,3rd,0.534281387
29-Jan-20,Packing Line 13,3rd,0.483339615
