Day of Start Time,Location Name,Shift Name,Avg. Availability
13-Mar-20,Packing Line 10,1st,0.824927063
14-Mar-20,Packing Line 10,1st,0.701726761
15-Mar-20,Packing Line 10,1st,0.54345089
16-Mar-20,Packing Line 10,1st,0.73091238
17-Mar-20,Packing Line 10,1st,0.986772461
18-Mar-20,Packing Line 10,1st,0.905997581
19-Mar-20,Packing Line 10,1st,0.690976486
20-Mar-20,Packing Line 10,1st,0.907865944
21-Mar-20,Packing Line 10,1st,0.514207204
22-Mar-20,Packing Line 10,1st,0.921940804
23-Mar-20,Packing Line 10,1st,0.859399185
24-Mar-20,Packing Line 10,1st,0.978081398
25-Mar-20,Packing Line 10,1st,0.880220528
26-Mar-20,Packing Line 10,1st,0.355194283
27-Mar-20,Packing Line 10,1st,0.643146172
28-Mar-20,Packing Line 10,1st,0.845374603
29-Mar-20,Packing Line 10,1st,0.662592773
31-Mar-20,Packing Line 10,1st,0.776885605
1-Apr-20,Packing Line 10,1st,0.827701492
2-Apr-20,Packing Line 10,1st,0.92877491
3-Apr-20,Packing Line 10,1st,0.967507858
6-Apr-20,Packing Line 10,1st,0.756754456
7-Apr-20,Packing Line 10,1st,0.80715004
9-Apr-20,Packing Line 10,1st,0.924464951
2-Jan-20,Packing Line 11,3rd,0.933129826
3-Jan-20,Packing Line 11,3rd,0.730192947
4-Jan-20,Packing Line 11,3rd,0.071207433
6-Jan-20,Packing Line 11,3rd,1
7-Jan-20,Packing Line 11,3rd,1
8-Jan-20,Packing Line 11,3rd,1
9-Jan-20,Packing Line 11,3rd,1
10-Jan-20,Packing Line 11,3rd,0.96369133
13-Jan-20,Packing Line 11,3rd,0.976801186
14-Jan-20,Packing Line 11,3rd,0.83569828
15-Jan-20,Packing Line 11,3rd,0.990208359
16-Jan-20,Packing Line 11,3rd,0.962672221
17-Jan-20,Packing Line 11,3rd,0.886539345
18-Jan-20,Packing Line 11,3rd,0.995883586
20-Jan-20,Packing Line 11,3rd,1
21-Jan-20,Packing Line 11,3rd,1
22-Jan-20,Packing Line 11,3rd,1
23-Jan-20,Packing Line 11,3rd,1
28-Jan-20,Packing Line 11,3rd,0.526775703
30-Jan-20,Packing Line 11,3rd,0.970248985
4-Feb-20,Packing Line 11,3rd,0.939354706
5-Feb-20,Packing Line 11,3rd,0.889611664
6-Feb-20,Packing Line 11,3rd,0.943094063
7-Feb-20,Packing Line 11,3rd,1
10-Feb-20,Packing Line 11,3rd,0.921216049
11-Feb-20,Packing Line 11,3rd,0.745105286
12-Feb-20,Packing Line 11,3rd,0.331929016
13-Feb-20,Packing Line 11,3rd,0.627018814
14-Feb-20,Packing Line 11,3rd,0.606402512
16-Feb-20,Packing Line 11,3rd,0.955984116
17-Feb-20,Packing Line 11,3rd,0.515890579
18-Feb-20,Packing Line 11,3rd,0.811148224
19-Feb-20,Packing Line 11,3rd,0.891573715
20-Feb-20,Packing Line 11,3rd,1
24-Feb-20,Packing Line 11,3rd,0.779816513
25-Feb-20,Packing Line 11,3rd,0.295081964
26-Feb-20,Packing Line 11,3rd,0.83433342
27-Feb-20,Packing Line 11,3rd,0.877222748
28-Feb-20,Packing Line 11,3rd,0.416666641
29-Feb-20,Packing Line 11,3rd,0.56881237
2-Mar-20,Packing Line 11,3rd,0.213244705
3-Mar-20,Packing Line 11,3rd,1
4-Mar-20,Packing Line 11,3rd,1
5-Mar-20,Packing Line 11,3rd,0.579902973
6-Mar-20,Packing Line 11,3rd,0.931002769
7-Mar-20,Packing Line 11,3rd,0.953850861
8-Mar-20,Packing Line 11,3rd,0.947159882
9-Mar-20,Packing Line 11,3rd,0.98484848
10-Mar-20,Packing Line 11,3rd,1
11-Mar-20,Packing Line 11,3rd,0.488094292
12-Mar-20,Packing Line 11,3rd,1
13-Mar-20,Packing Line 11,3rd,1
14-Mar-20,Packing Line 11,3rd,0.997718773
15-Mar-20,Packing Line 11,3rd,0.490115229
16-Mar-20,Packing Line 11,3rd,0.874473572
17-Mar-20,Packing Line 11,3rd,0.964918289
18-Mar-20,Packing Line 11,3rd,0.943357849
19-Mar-20,Packing Line 11,3rd,0.969974899
21-Mar-20,Packing Line 11,3rd,0.60812353
22-Mar-20,Packing Line 11,3rd,0.992825623
24-Mar-20,Packing Line 11,3rd,1
25-Mar-20,Packing Line 11,3rd,0.584188576
26-Mar-20,Packing Line 11,3rd,0.506130295
27-Mar-20,Packing Line 11,3rd,0.970639954
28-Mar-20,Packing Line 11,3rd,0.985111656
29-Mar-20,Packing Line 11,3rd,0.628435593
30-Mar-20,Packing Line 11,3rd,0.534422569
31-Mar-20,Packing Line 11,3rd,0.673260193
1-Apr-20,Packing Line 11,3rd,0.837981186
2-Apr-20,Packing Line 11,3rd,0.98224884
3-Apr-20,Packing Line 11,3rd,0.76407692
6-Apr-20,Packing Line 11,3rd,0.855348473
7-Apr-20,Packing Line 11,3rd,0.872144432
8-Apr-20,Packing Line 11,3rd,0.893849487
9-Apr-20,Packing Line 11,3rd,0.905929031
2-Jan-20,Packing Line 11,2nd,0.618074977
3-Jan-20,Packing Line 11,2nd,0.600904655
4-Jan-20,Packing Line 11,2nd,0
6-Jan-20,Packing Line 11,2nd,0.727566681
8-Jan-20,Packing Line 11,2nd,0.528561363
9-Jan-20,Packing Line 11,2nd,0.785582275
10-Jan-20,Packing Line 11,2nd,0.682772064
11-Jan-20,Packing Line 11,2nd,0.95
13-Jan-20,Packing Line 11,2nd,0.908184738
14-Jan-20,Packing Line 11,2nd,0.840266266
15-Jan-20,Packing Line 11,2nd,0.988343201
16-Jan-20,Packing Line 11,2nd,0.852521896
17-Jan-20,Packing Line 11,2nd,0.600992279
18-Jan-20,Packing Line 11,2nd,0.977287369
20-Jan-20,Packing Line 11,2nd,0.910033417
21-Jan-20,Packing Line 11,2nd,0.81441925
22-Jan-20,Packing Line 11,2nd,0.984581375
23-Jan-20,Packing Line 11,2nd,0.946385193
24-Jan-20,Packing Line 11,2nd,1
27-Jan-20,Packing Line 11,2nd,0.31322506
28-Jan-20,Packing Line 11,2nd,0.767556076
29-Jan-20,Packing Line 11,2nd,0.78666748
30-Jan-20,Packing Line 11,2nd,0.809601822
31-Jan-20,Packing Line 11,2nd,0.849906235
3-Feb-20,Packing Line 11,2nd,0.919049377
4-Feb-20,Packing Line 11,2nd,0.957332687
5-Feb-20,Packing Line 11,2nd,0.958492966
6-Feb-20,Packing Line 11,2nd,0.809787521
7-Feb-20,Packing Line 11,2nd,0.900243797
10-Feb-20,Packing Line 11,2nd,0.89124897
11-Feb-20,Packing Line 11,2nd,0.865896835
12-Feb-20,Packing Line 11,2nd,0.981769562
13-Feb-20,Packing Line 11,2nd,0.506105423
14-Feb-20,Packing Line 11,2nd,0.894011536
17-Feb-20,Packing Line 11,2nd,0.785388794
18-Feb-20,Packing Line 11,2nd,0.854337769
19-Feb-20,Packing Line 11,2nd,0.923779221
20-Feb-20,Packing Line 11,2nd,0.937254944
21-Feb-20,Packing Line 11,2nd,0.838882904
24-Feb-20,Packing Line 11,2nd,0.51283659
25-Feb-20,Packing Line 11,2nd,0.642462234
26-Feb-20,Packing Line 11,2nd,0.856126328
27-Feb-20,Packing Line 11,2nd,0.850523148
28-Feb-20,Packing Line 11,2nd,0.836192398
29-Feb-20,Packing Line 11,2nd,0.855925064
2-Mar-20,Packing Line 11,2nd,0.589264984
3-Mar-20,Packing Line 11,2nd,0.874513931
4-Mar-20,Packing Line 11,2nd,0.946552658
5-Mar-20,Packing Line 11,2nd,0.925020523
6-Mar-20,Packing Line 11,2nd,0.934690323
7-Mar-20,Packing Line 11,2nd,0.943342819
8-Mar-20,Packing Line 11,2nd,0.962507782
9-Mar-20,Packing Line 11,2nd,0.897005539
10-Mar-20,Packing Line 11,2nd,0.976458588
11-Mar-20,Packing Line 11,2nd,0.989212189
12-Mar-20,Packing Line 11,2nd,0.885174789
13-Mar-20,Packing Line 11,2nd,0.903742599
14-Mar-20,Packing Line 11,2nd,0.833418198
15-Mar-20,Packing Line 11,2nd,0.987202454
16-Mar-20,Packing Line 11,2nd,0.863841476
17-Mar-20,Packing Line 11,2nd,0.944339371
18-Mar-20,Packing Line 11,2nd,0.92718956
19-Mar-20,Packing Line 11,2nd,0.944577866
20-Mar-20,Packing Line 11,2nd,0.937228622
22-Mar-20,Packing Line 11,2nd,0.953899765
23-Mar-20,Packing Line 11,2nd,0.446079578
25-Mar-20,Packing Line 11,2nd,0.785578156
26-Mar-20,Packing Line 11,2nd,0.91572052
27-Mar-20,Packing Line 11,2nd,0.994503174
28-Mar-20,Packing Line 11,2nd,0.888935928
29-Mar-20,Packing Line 11,2nd,0.974183578
31-Mar-20,Packing Line 11,2nd,0.666666718
1-Apr-20,Packing Line 11,2nd,0.958977127
2-Apr-20,Packing Line 11,2nd,0.896597366
3-Apr-20,Packing Line 11,2nd,0.853550873
6-Apr-20,Packing Line 11,2nd,0.733191223
7-Apr-20,Packing Line 11,2nd,0.674408264
8-Apr-20,Packing Line 11,2nd,0.930149918
9-Apr-20,Packing Line 11,2nd,0.97469017
10-Apr-20,Packing Line 11,2nd,0.922294235
3-Jan-20,Packing Line 11,1st,0.606711197
4-Jan-20,Packing Line 11,1st,0.872285156
6-Jan-20,Packing Line 11,1st,0.931450653
7-Jan-20,Packing Line 11,1st,1
8-Jan-20,Packing Line 11,1st,0.449797554
9-Jan-20,Packing Line 11,1st,0.687418976
10-Jan-20,Packing Line 11,1st,0.89118927
13-Jan-20,Packing Line 11,1st,0.860646515
14-Jan-20,Packing Line 11,1st,0.593606606
15-Jan-20,Packing Line 11,1st,0.919855118
16-Jan-20,Packing Line 11,1st,0.981372223
17-Jan-20,Packing Line 11,1st,0.961071091
18-Jan-20,Packing Line 11,1st,0.960024567
20-Jan-20,Packing Line 11,1st,0.972750626
21-Jan-20,Packing Line 11,1st,0.988840485
22-Jan-20,Packing Line 11,1st,0.996174622
23-Jan-20,Packing Line 11,1st,0.948732872
24-Jan-20,Packing Line 11,1st,0.971102066
29-Jan-20,Packing Line 11,1st,0.352681174
30-Jan-20,Packing Line 11,1st,0.686884079
31-Jan-20,Packing Line 11,1st,0.830416489
2-Feb-20,Packing Line 11,1st,0.896321538
4-Feb-20,Packing Line 11,1st,0.958055573
5-Feb-20,Packing Line 11,1st,0.980011597
6-Feb-20,Packing Line 11,1st,0.965213547
7-Feb-20,Packing Line 11,1st,0.994968872
10-Feb-20,Packing Line 11,1st,0.918222733
11-Feb-20,Packing Line 11,1st,0.960100174
12-Feb-20,Packing Line 11,1st,0.892640991
13-Feb-20,Packing Line 11,1st,0.31539896
14-Feb-20,Packing Line 11,1st,0.610471916
17-Feb-20,Packing Line 11,1st,0.924742508
18-Feb-20,Packing Line 11,1st,0.906977921
19-Feb-20,Packing Line 11,1st,0.570260048
20-Feb-20,Packing Line 11,1st,1
21-Feb-20,Packing Line 11,1st,0.17851469
25-Feb-20,Packing Line 11,1st,0.833954468
26-Feb-20,Packing Line 11,1st,0.843922119
27-Feb-20,Packing Line 11,1st,0.854656906
28-Feb-20,Packing Line 11,1st,0.995510101
29-Feb-20,Packing Line 11,1st,0.585059662
2-Mar-20,Packing Line 11,1st,0.973651123
3-Mar-20,Packing Line 11,1st,0.912713242
4-Mar-20,Packing Line 11,1st,0.719240417
5-Mar-20,Packing Line 11,1st,0.808727417
6-Mar-20,Packing Line 11,1st,0.94336113
7-Mar-20,Packing Line 11,1st,0.999256516
8-Mar-20,Packing Line 11,1st,1
9-Mar-20,Packing Line 11,1st,1
10-Mar-20,Packing Line 11,1st,0.989029846
11-Mar-20,Packing Line 11,1st,0.966542206
12-Mar-20,Packing Line 11,1st,0.829627533
13-Mar-20,Packing Line 11,1st,0.602345276
14-Mar-20,Packing Line 11,1st,0.95156601
15-Mar-20,Packing Line 11,1st,0.485066948
16-Mar-20,Packing Line 11,1st,0.846619492
17-Mar-20,Packing Line 11,1st,0.950612068
18-Mar-20,Packing Line 11,1st,0.987998962
19-Mar-20,Packing Line 11,1st,1
20-Mar-20,Packing Line 11,1st,0.886380539
21-Mar-20,Packing Line 11,1st,0.928934479
22-Mar-20,Packing Line 11,1st,0.975210686
23-Mar-20,Packing Line 11,1st,0.788040187
25-Mar-20,Packing Line 11,1st,1
26-Mar-20,Packing Line 11,1st,0.786426163
27-Mar-20,Packing Line 11,1st,0.863989525
28-Mar-20,Packing Line 11,1st,0.926253662
29-Mar-20,Packing Line 11,1st,0.896582832
30-Mar-20,Packing Line 11,1st,0.954462814
31-Mar-20,Packing Line 11,1st,0.659962311
1-Apr-20,Packing Line 11,1st,0.585696869
2-Apr-20,Packing Line 11,1st,0.944483566
3-Apr-20,Packing Line 11,1st,0.937050171
6-Apr-20,Packing Line 11,1st,0.843129883
8-Apr-20,Packing Line 11,1st,0.835614395
9-Apr-20,Packing Line 11,1st,0.887555084
10-Apr-20,Packing Line 11,1st,0.937429504
2-Jan-20,Packing Line 12,3rd,1
3-Jan-20,Packing Line 12,3rd,0.899098358
4-Jan-20,Packing Line 12,3rd,0.871782227
6-Jan-20,Packing Line 12,3rd,0.906344452
7-Jan-20,Packing Line 12,3rd,0.525141087
9-Jan-20,Packing Line 12,3rd,0.820429764
10-Jan-20,Packing Line 12,3rd,0.962344666
11-Jan-20,Packing Line 12,3rd,0.798456345
14-Jan-20,Packing Line 12,3rd,0.748381042
15-Jan-20,Packing Line 12,3rd,1
16-Jan-20,Packing Line 12,3rd,0.497125301
18-Jan-20,Packing Line 12,3rd,0.937656994
20-Jan-20,Packing Line 12,3rd,1
21-Jan-20,Packing Line 12,3rd,1
22-Jan-20,Packing Line 12,3rd,0.590505193
23-Jan-20,Packing Line 12,3rd,0.825382385
24-Jan-20,Packing Line 12,3rd,0.795040894
27-Jan-20,Packing Line 12,3rd,0.490276489
28-Jan-20,Packing Line 12,3rd,0.827962914
29-Jan-20,Packing Line 12,3rd,0.715096703
30-Jan-20,Packing Line 12,3rd,0.93141449
31-Jan-20,Packing Line 12,3rd,0.688715973
3-Feb-20,Packing Line 12,3rd,0.781364594
5-Feb-20,Packing Line 12,3rd,0.86598526
6-Feb-20,Packing Line 12,3rd,0.804937592
7-Feb-20,Packing Line 12,3rd,0.574101529
8-Feb-20,Packing Line 12,3rd,0.554896126
10-Feb-20,Packing Line 12,3rd,0.884615326
11-Feb-20,Packing Line 12,3rd,0.999697113
12-Feb-20,Packing Line 12,3rd,0.763471489
13-Feb-20,Packing Line 12,3rd,1
14-Feb-20,Packing Line 12,3rd,0.952225037
15-Feb-20,Packing Line 12,3rd,1
16-Feb-20,Packing Line 12,3rd,0.924317322
18-Feb-20,Packing Line 12,3rd,0.972447357
19-Feb-20,Packing Line 12,3rd,0.729483337
20-Feb-20,Packing Line 12,3rd,0.930521622
21-Feb-20,Packing Line 12,3rd,0.966021614
22-Feb-20,Packing Line 12,3rd,0.991897812
23-Feb-20,Packing Line 12,3rd,0.937878571
25-Feb-20,Packing Line 12,3rd,0.35309761
26-Feb-20,Packing Line 12,3rd,0.816481934
27-Feb-20,Packing Line 12,3rd,0.705882339
28-Feb-20,Packing Line 12,3rd,0.83727417
2-Mar-20,Packing Line 12,3rd,0.840889435
3-Mar-20,Packing Line 12,3rd,0.679268112
4-Mar-20,Packing Line 12,3rd,0.909081726
5-Mar-20,Packing Line 12,3rd,0.771591263
6-Mar-20,Packing Line 12,3rd,0.467981834
7-Mar-20,Packing Line 12,3rd,1
9-Mar-20,Packing Line 12,3rd,0.898601405
10-Mar-20,Packing Line 12,3rd,0.854902725
11-Mar-20,Packing Line 12,3rd,0.938218994
12-Mar-20,Packing Line 12,3rd,0.649655914
13-Mar-20,Packing Line 12,3rd,0.862493896
14-Mar-20,Packing Line 12,3rd,1
16-Mar-20,Packing Line 12,3rd,0.75
17-Mar-20,Packing Line 12,3rd,1
18-Mar-20,Packing Line 12,3rd,0.690448837
19-Mar-20,Packing Line 12,3rd,0.794175644
20-Mar-20,Packing Line 12,3rd,0.87821579
23-Mar-20,Packing Line 12,3rd,0.854457474
24-Mar-20,Packing Line 12,3rd,0.849011116
25-Mar-20,Packing Line 12,3rd,1
27-Mar-20,Packing Line 12,3rd,0.844839478
30-Mar-20,Packing Line 12,3rd,1
2-Apr-20,Packing Line 12,3rd,0.981072388
3-Apr-20,Packing Line 12,3rd,0.627560902
6-Apr-20,Packing Line 12,3rd,1
7-Apr-20,Packing Line 12,3rd,0.967784119
8-Apr-20,Packing Line 12,3rd,0.8454673
9-Apr-20,Packing Line 12,3rd,0.898669281
2-Jan-20,Packing Line 12,2nd,0.977572327
3-Jan-20,Packing Line 12,2nd,0.985185242
4-Jan-20,Packing Line 12,2nd,0.965068817
7-Jan-20,Packing Line 12,2nd,0.897728577
9-Jan-20,Packing Line 12,2nd,0.985465546
10-Jan-20,Packing Line 12,2nd,0.877140427
11-Jan-20,Packing Line 12,2nd,0.91667038
13-Jan-20,Packing Line 12,2nd,0.930779114
14-Jan-20,Packing Line 12,2nd,0.946971054
15-Jan-20,Packing Line 12,2nd,0.651130371
16-Jan-20,Packing Line 12,2nd,0.928593597
17-Jan-20,Packing Line 12,2nd,0.79022789
18-Jan-20,Packing Line 12,2nd,0.992524567
20-Jan-20,Packing Line 12,2nd,0.919363747
21-Jan-20,Packing Line 12,2nd,0.788511887
22-Jan-20,Packing Line 12,2nd,0.898743629
23-Jan-20,Packing Line 12,2nd,0.19516325
24-Jan-20,Packing Line 12,2nd,0.911941681
27-Jan-20,Packing Line 12,2nd,0.963718033
28-Jan-20,Packing Line 12,2nd,0.99617157
29-Jan-20,Packing Line 12,2nd,0.79347847
30-Jan-20,Packing Line 12,2nd,0.898948212
31-Jan-20,Packing Line 12,2nd,0.89866394
3-Feb-20,Packing Line 12,2nd,1
4-Feb-20,Packing Line 12,2nd,0.818135757
5-Feb-20,Packing Line 12,2nd,0.944007492
6-Feb-20,Packing Line 12,2nd,0.889908619
7-Feb-20,Packing Line 12,2nd,0.728894196
10-Feb-20,Packing Line 12,2nd,0.966525307
11-Feb-20,Packing Line 12,2nd,0.417991447
12-Feb-20,Packing Line 12,2nd,0.97576416
13-Feb-20,Packing Line 12,2nd,0.955165176
14-Feb-20,Packing Line 12,2nd,0.913558426
17-Feb-20,Packing Line 12,2nd,0.900541458
18-Feb-20,Packing Line 12,2nd,0.89125412
19-Feb-20,Packing Line 12,2nd,0.857632446
20-Feb-20,Packing Line 12,2nd,0.894458923
21-Feb-20,Packing Line 12,2nd,1
22-Feb-20,Packing Line 12,2nd,0.954245148
24-Feb-20,Packing Line 12,2nd,0.831203194
25-Feb-20,Packing Line 12,2nd,0.910214157
26-Feb-20,Packing Line 12,2nd,0.856722107
27-Feb-20,Packing Line 12,2nd,0.917672882
28-Feb-20,Packing Line 12,2nd,0.43868084
29-Feb-20,Packing Line 12,2nd,0.847908707
2-Mar-20,Packing Line 12,2nd,0.949432259
3-Mar-20,Packing Line 12,2nd,0.823450317
4-Mar-20,Packing Line 12,2nd,0.325746498
5-Mar-20,Packing Line 12,2nd,0.807514725
6-Mar-20,Packing Line 12,2nd,0.961477585
7-Mar-20,Packing Line 12,2nd,0.848979797
8-Mar-20,Packing Line 12,2nd,0.962390289
9-Mar-20,Packing Line 12,2nd,0.97110939
10-Mar-20,Packing Line 12,2nd,0.804412003
11-Mar-20,Packing Line 12,2nd,0.421545639
12-Mar-20,Packing Line 12,2nd,0.937518234
13-Mar-20,Packing Line 12,2nd,1
14-Mar-20,Packing Line 12,2nd,0.950764542
15-Mar-20,Packing Line 12,2nd,0.920063934
16-Mar-20,Packing Line 12,2nd,0.932395859
17-Mar-20,Packing Line 12,2nd,0.908257217
18-Mar-20,Packing Line 12,2nd,0.887505646
19-Mar-20,Packing Line 12,2nd,0.764211884
20-Mar-20,Packing Line 12,2nd,0.983896942
21-Mar-20,Packing Line 12,2nd,0.845249023
22-Mar-20,Packing Line 12,2nd,0.211136894
23-Mar-20,Packing Line 12,2nd,1
24-Mar-20,Packing Line 12,2nd,0.762624359
25-Mar-20,Packing Line 12,2nd,0.781067581
26-Mar-20,Packing Line 12,2nd,0.399970131
27-Mar-20,Packing Line 12,2nd,0.848646431
30-Mar-20,Packing Line 12,2nd,0.695936267
31-Mar-20,Packing Line 12,2nd,0.844365921
1-Apr-20,Packing Line 12,2nd,1
2-Apr-20,Packing Line 12,2nd,0.921147079
3-Apr-20,Packing Line 12,2nd,0.880460587
6-Apr-20,Packing Line 12,2nd,0.791913147
7-Apr-20,Packing Line 12,2nd,1
8-Apr-20,Packing Line 12,2nd,0.98026619
9-Apr-20,Packing Line 12,2nd,0.964699402
10-Apr-20,Packing Line 12,2nd,0.920080338
2-Jan-20,Packing Line 12,1st,0.889001999
4-Jan-20,Packing Line 12,1st,0.984719238
7-Jan-20,Packing Line 12,1st,0.880685196
8-Jan-20,Packing Line 12,1st,0.756918449
9-Jan-20,Packing Line 12,1st,0.760395508
10-Jan-20,Packing Line 12,1st,0.708530197
11-Jan-20,Packing Line 12,1st,0.908719635
13-Jan-20,Packing Line 12,1st,0.924865341
14-Jan-20,Packing Line 12,1st,0.846299667
15-Jan-20,Packing Line 12,1st,0.803268967
16-Jan-20,Packing Line 12,1st,0.951660843
17-Jan-20,Packing Line 12,1st,0.842644653
18-Jan-20,Packing Line 12,1st,0.906339493
20-Jan-20,Packing Line 12,1st,0.838640862
22-Jan-20,Packing Line 12,1st,0.947783737
23-Jan-20,Packing Line 12,1st,1
24-Jan-20,Packing Line 12,1st,1
29-Jan-20,Packing Line 12,1st,0.858611679
30-Jan-20,Packing Line 12,1st,0.906660156
31-Jan-20,Packing Line 12,1st,0.928009338
2-Feb-20,Packing Line 12,1st,0.805698242
4-Feb-20,Packing Line 12,1st,0.620235748
5-Feb-20,Packing Line 12,1st,0.882517776
6-Feb-20,Packing Line 12,1st,0.977565918
7-Feb-20,Packing Line 12,1st,0.914819565
10-Feb-20,Packing Line 12,1st,0.764299164
12-Feb-20,Packing Line 12,1st,0.833978958
13-Feb-20,Packing Line 12,1st,0.923679657
14-Feb-20,Packing Line 12,1st,0.810108833
17-Feb-20,Packing Line 12,1st,0.941196213
18-Feb-20,Packing Line 12,1st,0.878902054
19-Feb-20,Packing Line 12,1st,0.783861694
20-Feb-20,Packing Line 12,1st,0.955241241
21-Feb-20,Packing Line 12,1st,0.9238871
24-Feb-20,Packing Line 12,1st,0.902518311
26-Feb-20,Packing Line 12,1st,0.890446014
27-Feb-20,Packing Line 12,1st,0.973639221
28-Feb-20,Packing Line 12,1st,0.969281158
29-Feb-20,Packing Line 12,1st,0.931239929
2-Mar-20,Packing Line 12,1st,0.862229233
3-Mar-20,Packing Line 12,1st,0.770850601
4-Mar-20,Packing Line 12,1st,1
5-Mar-20,Packing Line 12,1st,0.896319122
6-Mar-20,Packing Line 12,1st,0.892991714
7-Mar-20,Packing Line 12,1st,0.587345238
11-Mar-20,Packing Line 12,1st,0.976259613
12-Mar-20,Packing Line 12,1st,0.888427429
13-Mar-20,Packing Line 12,1st,0.994242859
14-Mar-20,Packing Line 12,1st,0.983880386
15-Mar-20,Packing Line 12,1st,0.818401947
18-Mar-20,Packing Line 12,1st,0.985282555
20-Mar-20,Packing Line 12,1st,0.941698761
21-Mar-20,Packing Line 12,1st,0.883147812
23-Mar-20,Packing Line 12,1st,0.927739601
25-Mar-20,Packing Line 12,1st,1
26-Mar-20,Packing Line 12,1st,1
31-Mar-20,Packing Line 12,1st,0.892627029
3-Apr-20,Packing Line 12,1st,0.961929245
6-Apr-20,Packing Line 12,1st,0.948054352
8-Apr-20,Packing Line 12,1st,0.996526718
9-Apr-20,Packing Line 12,1st,0.917460022
10-Apr-20,Packing Line 12,1st,0.8902174
2-Jan-20,Packing Line 13,3rd,0.760568466
3-Jan-20,Packing Line 13,3rd,0.680996475
4-Jan-20,Packing Line 13,3rd,0.631042709
6-Jan-20,Packing Line 13,3rd,0.821676941
7-Jan-20,Packing Line 13,3rd,0.705307007
8-Jan-20,Packing Line 13,3rd,0.793093262
9-Jan-20,Packing Line 13,3rd,0.795268097
10-Jan-20,Packing Line 13,3rd,0.468068666
11-Jan-20,Packing Line 13,3rd,0.7
13-Jan-20,Packing Line 13,3rd,0.910753479
14-Jan-20,Packing Line 13,3rd,0.842770844
15-Jan-20,Packing Line 13,3rd,0.662048416
16-Jan-20,Packing Line 13,3rd,0.831011276
17-Jan-20,Packing Line 13,3rd,0.665268402
18-Jan-20,Packing Line 13,3rd,0.562755051
20-Jan-20,Packing Line 13,3rd,0.666666718
21-Jan-20,Packing Line 13,3rd,0.880585098
22-Jan-20,Packing Line 13,3rd,0.482681999
23-Jan-20,Packing Line 13,3rd,0.194399033
24-Jan-20,Packing Line 13,3rd,0.750945187
25-Jan-20,Packing Line 13,3rd,0.926072655
27-Jan-20,Packing Line 13,3rd,0.680574245
28-Jan-20,Packing Line 13,3rd,0.870370407
29-Jan-20,Packing Line 13,3rd,0.613455162
30-Jan-20,Packing Line 13,3rd,0.553775546
31-Jan-20,Packing Line 13,3rd,0.795001945
1-Feb-20,Packing Line 13,3rd,0.797795181
3-Feb-20,Packing Line 13,3rd,0.697314377
4-Feb-20,Packing Line 13,3rd,0.404749413
5-Feb-20,Packing Line 13,3rd,0.591808968
6-Feb-20,Packing Line 13,3rd,0.493272743
7-Feb-20,Packing Line 13,3rd,0.443235626
8-Feb-20,Packing Line 13,3rd,1
10-Feb-20,Packing Line 13,3rd,0.813790894
11-Feb-20,Packing Line 13,3rd,0.673440552
12-Feb-20,Packing Line 13,3rd,0.810633316
13-Feb-20,Packing Line 13,3rd,0.826468277
14-Feb-20,Packing Line 13,3rd,0.885080592
16-Feb-20,Packing Line 13,3rd,0.913109665
17-Feb-20,Packing Line 13,3rd,0.922922134
18-Feb-20,Packing Line 13,3rd,1
19-Feb-20,Packing Line 13,3rd,0.596045202
20-Feb-20,Packing Line 13,3rd,0.781896744
23-Feb-20,Packing Line 13,3rd,0.81061348
24-Feb-20,Packing Line 13,3rd,0.812388992
26-Feb-20,Packing Line 13,3rd,0.74223114
27-Feb-20,Packing Line 13,3rd,0.89950119
28-Feb-20,Packing Line 13,3rd,0.830831909
29-Feb-20,Packing Line 13,3rd,0.887522964
2-Mar-20,Packing Line 13,3rd,0.869122238
3-Mar-20,Packing Line 13,3rd,0.939429321
4-Mar-20,Packing Line 13,3rd,0.669400444
5-Mar-20,Packing Line 13,3rd,0.777731476
6-Mar-20,Packing Line 13,3rd,0.906379547
7-Mar-20,Packing Line 13,3rd,0.87441391
8-Mar-20,Packing Line 13,3rd,1
9-Mar-20,Packing Line 13,3rd,0.805115814
10-Mar-20,Packing Line 13,3rd,0.886877823
11-Mar-20,Packing Line 13,3rd,0.893575058
12-Mar-20,Packing Line 13,3rd,0.363526204
13-Mar-20,Packing Line 13,3rd,0.75
14-Mar-20,Packing Line 13,3rd,0.967602596
15-Mar-20,Packing Line 13,3rd,1
16-Mar-20,Packing Line 13,3rd,0.861244049
17-Mar-20,Packing Line 13,3rd,1
18-Mar-20,Packing Line 13,3rd,0.983638738
19-Mar-20,Packing Line 13,3rd,0
21-Mar-20,Packing Line 13,3rd,1
22-Mar-20,Packing Line 13,3rd,1
23-Mar-20,Packing Line 13,3rd,1
24-Mar-20,Packing Line 13,3rd,0.65
25-Mar-20,Packing Line 13,3rd,1
26-Mar-20,Packing Line 13,3rd,0.599371897
27-Mar-20,Packing Line 13,3rd,0
29-Mar-20,Packing Line 13,3rd,1
30-Mar-20,Packing Line 13,3rd,1
1-Apr-20,Packing Line 13,3rd,1
3-Apr-20,Packing Line 13,3rd,1
4-Apr-20,Packing Line 13,3rd,1
6-Apr-20,Packing Line 13,3rd,1
7-Apr-20,Packing Line 13,3rd,1
9-Apr-20,Packing Line 13,3rd,0.642446111
2-Jan-20,Packing Line 13,2nd,0.899667892
